pickup_date,entity_mapping,commodity,vehicle_type,pickup_city,destination_city,effective_dest,effective_lane,load_type,distance,weight,total_carrier_price,cpk,cost_per_km,days_ago,lane,pickup_province,dest_province,is_core,domestic_price,domestic_method,total_shipper_price,container,true_drop_off,gb
2024-09-21 23:30:00,Ports,زجاج ليفي,تريلا فرش,الدمام,الدمام,تبوك,الدمام → تبوك,Trip,3541.795,25.0,6500.0,1.835227617634561,1.835227617634561,673,الدمام → الدمام,Eastern Province,Eastern Province,True,7067.766518019071,Domestic_all_time,7000.0,1,Tabuk,7350.0
2024-05-02 23:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,188.151,25.0,735.0,3.9064368512524514,3.9064368512524514,815,جدة → جدة,Makkah Province,Makkah Province,True,330.0014250583726,Global_CPK,1150.0,1,Jeddah,1150.0
2023-11-07 22:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,185.398,0.0,735.0,3.964444060885231,3.964444060885231,992,جدة → جدة,Makkah Province,Makkah Province,True,325.172888812561,Global_CPK,1050.0,1,Jeddah,1050.0
2024-08-31 23:30:00,Ports,بلاستيك,تريلا فرش,الدمام,الدمام,تبوك,الدمام → تبوك,Trip,3541.795,25.0,6500.0,1.835227617634561,1.835227617634561,694,الدمام → الدمام,Eastern Province,Eastern Province,True,7067.766518019071,Domestic_all_time,7000.0,1,Tabuk,9250.0
2023-11-27 22:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,185.398,28.0,700.0,3.7756610103668864,3.7756610103668864,972,جدة → جدة,Makkah Province,Makkah Province,True,325.172888812561,Global_CPK,1050.0,1,Jeddah,1050.0
2024-07-24 20:00:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,37.674,25.0,450.0,11.944577161968466,11.944577161968466,732,جدة → جدة,Makkah Province,Makkah Province,True,66.07710661994423,Global_CPK,790.0,1,Jeddah,790.0
2023-10-08 23:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,185.398,23.0,735.0,3.964444060885231,3.964444060885231,1022,جدة → جدة,Makkah Province,Makkah Province,True,325.172888812561,Global_CPK,1050.0,1,Jeddah,1050.0
2023-10-26 23:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,185.218,28.0,735.0,3.9682968178038855,3.9682968178038855,1004,جدة → جدة,Makkah Province,Makkah Province,True,324.85718357309634,Global_CPK,1050.0,1,Jeddah,1050.0
2024-02-05 22:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,185.132,28.0,750.0,4.051163494155522,4.051163494155522,902,جدة → جدة,Makkah Province,Makkah Province,True,324.7063466253521,Global_CPK,1150.0,1,Jeddah,1150.0
2024-06-03 13:00:00,Ports,بلاستيك,تريلا فرش,الدمام,الدمام,تبوك,الدمام → تبوك,Trip,3610.699,25.0,6500.0,1.8002054449844753,1.8002054449844753,784,الدمام → الدمام,Eastern Province,Eastern Province,True,7205.266679422422,Domestic_all_time,7000.0,1,Tabuk,7000.0
2024-08-10 23:30:00,Ports,معدات,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,2261.051,27.0,3600.0,1.5921799198691229,1.5921799198691229,715,جدة → جدة,Makkah Province,Makkah Province,True,3965.698041092837,Global_CPK,4000.0,1,,4750.0
2024-09-05 23:30:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,2261.051,27.0,3800.0,1.6806343598618518,1.6806343598618518,689,جدة → جدة,Makkah Province,Makkah Province,True,3965.698041092837,Global_CPK,4200.0,1,,4750.0
2024-05-24 23:30:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,تبوك,جدة → تبوك,Trip,2077.414,27.0,3500.0,1.684786951469471,1.684786951469471,793,جدة → جدة,Makkah Province,Makkah Province,False,4930.848952884056,Domestic_all_time,4150.0,1,Tabuk,5290.0
2023-05-10 02:00:00,Ports,اسمدة,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,688.2,0.0,1400.0,2.034292356873002,2.034292356873002,1174,جدة → جدة,Makkah Province,Makkah Province,True,1399.353393811055,Domestic_all_time,1400.0,1,Yanbu,1400.0
2024-07-06 23:30:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,تبوك,جدة → تبوك,Trip,2077.414,27.0,3500.0,1.684786951469471,1.684786951469471,750,جدة → جدة,Makkah Province,Makkah Province,False,4930.848952884056,Domestic_all_time,4150.0,1,Tabuk,5950.0
2024-08-31 23:30:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,2261.051,27.0,7500.0,3.317041499727339,3.317041499727339,694,جدة → جدة,Makkah Province,Makkah Province,True,3965.698041092837,Global_CPK,9200.0,1,,9400.0
2023-07-10 15:00:00,Ports,كيماوي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,188.272,25.0,700.0,3.7180249851279004,3.7180249851279004,1113,جدة → جدة,Makkah Province,Makkah Province,True,330.21364913601263,Global_CPK,1050.0,1,Jeddah,1050.0
2024-08-30 23:30:00,Ports,بلاستيك,تريلا فرش,الدمام,الدمام,تبوك,الدمام → تبوك,Trip,3541.795,25.0,6500.0,1.835227617634561,1.835227617634561,695,الدمام → الدمام,Eastern Province,Eastern Province,True,7067.766518019071,Domestic_all_time,7000.0,1,Tabuk,9250.0
2024-09-09 14:00:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,37.674,27.0,450.0,11.944577161968466,11.944577161968466,686,جدة → جدة,Makkah Province,Makkah Province,True,66.07710661994423,Global_CPK,790.0,1,Jeddah,790.0
2024-08-11 19:00:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,54.335,27.0,450.0,8.28195454127174,8.28195454127174,714,جدة → جدة,Makkah Province,Makkah Province,True,95.29913436838855,Global_CPK,0.0,1,Jeddah,0.0
2024-04-17 22:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,188.151,25.0,700.0,3.7204160488118583,3.7204160488118583,830,جدة → جدة,Makkah Province,Makkah Province,True,330.0014250583726,Global_CPK,1150.0,1,Jeddah,1150.0
2024-09-16 20:00:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,الجبيل,جدة → الجبيل,Trip,2790.638,27.0,5450.0,1.9529584274277065,1.9529584274277065,678,جدة → جدة,Makkah Province,Makkah Province,True,3219.044543005946,Domestic_all_time,5800.0,1,Jubail,5800.0
2023-03-22 22:00:00,Ports,بلاستيك,تريلا فرش,الدمام,الدمام,الرياض,الدمام → الرياض,Trip,870.341,22.0,1300.0,1.4936674246071366,1.4936674246071366,1222,الدمام → الدمام,Eastern Province,Eastern Province,False,2317.7347390846476,Domestic_all_time,1500.0,1,Riyadh,1520.0
2022-11-15 22:30:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,ٱلْبَاحَة,جدة → ٱلْبَاحَة,Trip,880.826,0.0,1900.0,2.157066208309019,2.157066208309019,1349,جدة → جدة,Makkah Province,Makkah Province,False,2087.850858653098,Domestic_all_time,2300.0,1,Al-Bahah,4325.0
2023-10-28 09:00:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,KAEC,جدة → KAEC,Trip,286.897,0.0,650.0,2.265621459966469,2.265621459966469,1003,جدة → جدة,Makkah Province,Makkah Province,True,503.19381159266715,Global_CPK,1000.0,1,King Abdullah,1000.0
2021-12-22 23:52:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,656.282,0.0,1300.0,1.98085579065097,1.98085579065097,1677,جدة → جدة,Makkah Province,Makkah Province,True,1334.4528392866998,Domestic_all_time,1450.0,1,Yanbu,1450.0
2023-04-03 14:30:00,Ports,سلع إستهلاكية,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,717.342,0.0,1500.0,2.091052803265388,2.091052803265388,1211,جدة → جدة,Makkah Province,Makkah Province,True,1458.609360975312,Domestic_all_time,1625.0,0,Yanbu,1625.0
2023-09-19 23:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,185.398,23.0,735.0,3.964444060885231,3.964444060885231,1041,جدة → جدة,Makkah Province,Makkah Province,True,325.172888812561,Global_CPK,1050.0,1,Jeddah,1050.0
2024-03-01 22:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,188.151,25.0,750.0,3.9861600522984197,3.9861600522984197,877,جدة → جدة,Makkah Province,Makkah Province,True,330.0014250583726,Global_CPK,1150.0,1,Jeddah,1150.0
2024-04-15 22:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,188.151,25.0,800.0,4.251904055784981,4.251904055784981,832,جدة → جدة,Makkah Province,Makkah Province,True,330.0014250583726,Global_CPK,1150.0,1,Jeddah,1150.0
2024-03-17 20:00:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,60.978,25.0,260.0,4.263832857751976,4.263832857751976,861,جدة → جدة,Makkah Province,Makkah Province,True,106.95041162262993,Global_CPK,350.0,1,Jeddah,380.0
2024-03-14 20:30:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,60.978,25.0,260.0,4.263832857751976,4.263832857751976,864,جدة → جدة,Makkah Province,Makkah Province,True,106.95041162262993,Global_CPK,350.0,1,Jeddah,380.0
2024-03-17 20:00:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,60.978,25.0,260.0,4.263832857751976,4.263832857751976,861,جدة → جدة,Makkah Province,Makkah Province,True,106.95041162262993,Global_CPK,350.0,1,Jeddah,380.0
2024-04-23 22:30:00,Ports,معدات,تريلا فرش,الدمام,الدمام,جدة,الدمام → جدة,Trip,2826.516,27.0,5600.0,1.9812376791781825,1.9812376791781825,824,الدمام → الدمام,Eastern Province,Eastern Province,False,4953.176985483585,Domestic_all_time,7000.0,1,Jeddah,7000.0
2024-05-02 23:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,188.151,25.0,735.0,3.9064368512524514,3.9064368512524514,815,جدة → جدة,Makkah Province,Makkah Province,True,330.0014250583726,Global_CPK,1150.0,1,Jeddah,1150.0
2024-08-01 23:30:00,Ports,بلاستيك,تريلا فرش,الدمام,الدمام,تبوك,الدمام → تبوك,Trip,3541.793,25.0,6500.0,1.8352286539614258,1.8352286539614258,724,الدمام → الدمام,Eastern Province,Eastern Province,True,7067.7625269543605,Domestic_all_time,7000.0,1,Tabuk,7000.0
2024-05-07 18:00:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,188.151,25.0,750.0,3.9861600522984197,3.9861600522984197,810,جدة → جدة,Makkah Province,Makkah Province,True,330.0014250583726,Global_CPK,1150.0,1,Jeddah,1150.0
2023-11-10 22:30:00,Ports,معدات,تريلا فرش,جدة,جدة,القصيم,جدة → القصيم,Trip,1934.873,23.0,2950.0,1.5246478709455349,1.5246478709455349,989,جدة → جدة,Makkah Province,Makkah Province,False,3166.376942893946,Domestic_all_time,3750.0,1,Al-Qassim,3750.0
2024-05-07 18:00:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,188.151,25.0,735.0,3.9064368512524514,3.9064368512524514,810,جدة → جدة,Makkah Province,Makkah Province,True,330.0014250583726,Global_CPK,1150.0,1,Jeddah,1150.0
2024-07-27 23:30:00,Ports,بلاستيك,تريلا فرش,الدمام,الدمام,تبوك,الدمام → تبوك,Trip,3541.793,25.0,6500.0,1.8352286539614258,1.8352286539614258,729,الدمام → الدمام,Eastern Province,Eastern Province,True,7067.7625269543605,Domestic_all_time,7000.0,1,Tabuk,7000.0
2024-04-10 22:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,188.151,25.0,700.0,3.7204160488118583,3.7204160488118583,837,جدة → جدة,Makkah Province,Makkah Province,True,330.0014250583726,Global_CPK,1150.0,1,Jeddah,1150.0
2024-04-10 22:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,188.151,25.0,750.0,3.9861600522984197,3.9861600522984197,837,جدة → جدة,Makkah Province,Makkah Province,True,330.0014250583726,Global_CPK,1150.0,1,Jeddah,1150.0
2024-02-28 20:00:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,رابغ,جدة → رابغ,Trip,370.086,25.0,825.0,2.2292115886577712,2.2292115886577712,879,جدة → جدة,Makkah Province,Makkah Province,True,1609.1255348012105,Domestic_all_time,1250.0,1,Rabigh,1250.0
2023-09-14 23:30:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,رابغ,جدة → رابغ,Trip,353.618,23.0,800.0,2.2623282751443647,2.2623282751443647,1046,جدة → جدة,Makkah Province,Makkah Province,True,1537.523044279801,Domestic_all_time,1150.0,1,Rabigh,1150.0
2024-05-29 23:30:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,رابغ,جدة → رابغ,Trip,370.086,27.0,800.0,2.1616597223348086,2.1616597223348086,788,جدة → جدة,Makkah Province,Makkah Province,True,1609.1255348012105,Domestic_all_time,1225.0,1,Rabigh,1225.0
2024-03-24 22:30:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,رابغ,جدة → رابغ,Trip,370.086,27.0,825.0,2.2292115886577712,2.2292115886577712,854,جدة → جدة,Makkah Province,Makkah Province,True,1609.1255348012105,Domestic_all_time,1250.0,1,Rabigh,1250.0
2024-06-03 23:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,188.151,25.0,735.0,3.9064368512524514,3.9064368512524514,783,جدة → جدة,Makkah Province,Makkah Province,True,330.0014250583726,Global_CPK,1150.0,1,Jeddah,1150.0
2021-11-28 15:00:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,667.313,0.0,1200.0,1.7982565902357666,1.7982565902357666,1702,جدة → جدة,Makkah Province,Makkah Province,True,1356.882753973026,Domestic_all_time,1300.0,1,Yanbu,1300.0
2024-07-13 15:00:00,Ports,بلاستيك,تريلا فرش,الدمام,الدمام,تبوك,الدمام → تبوك,Trip,3541.793,25.0,6500.0,1.8352286539614258,1.8352286539614258,744,الدمام → الدمام,Eastern Province,Eastern Province,True,7067.7625269543605,Domestic_all_time,7000.0,1,Tabuk,7750.0
2024-04-17 22:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,188.151,25.0,735.0,3.9064368512524514,3.9064368512524514,830,جدة → جدة,Makkah Province,Makkah Province,True,330.0014250583726,Global_CPK,1150.0,1,Jeddah,1150.0
2024-05-02 23:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,188.151,25.0,735.0,3.9064368512524514,3.9064368512524514,815,جدة → جدة,Makkah Province,Makkah Province,True,330.0014250583726,Global_CPK,1150.0,1,Jeddah,1150.0
2024-04-17 22:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,188.151,25.0,735.0,3.9064368512524514,3.9064368512524514,830,جدة → جدة,Makkah Province,Makkah Province,True,330.0014250583726,Global_CPK,1150.0,1,Jeddah,1150.0
2023-07-10 08:30:00,Ports,سلع إستهلاكية,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,717.342,0.0,1450.0,2.021351043156542,2.021351043156542,1113,جدة → جدة,Makkah Province,Makkah Province,True,1458.609360975312,Domestic_all_time,1625.0,1,Yanbu,2125.0
2023-10-08 23:30:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,728.861,23.0,1200.0,1.6464044584632735,1.6464044584632735,1022,جدة → جدة,Makkah Province,Makkah Province,True,1482.0315518258055,Domestic_all_time,1625.0,1,Yanbu,1625.0
2022-07-31 22:30:00,Ports,اسمدة,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,693.524,0.0,1100.0,1.5861022834105236,1.5861022834105236,1456,جدة → جدة,Makkah Province,Makkah Province,True,1410.1789640938944,Domestic_all_time,1450.0,1,Yanbu,1480.0
2024-12-19 16:00:00,Ports,سلع إستهلاكية,تريلا فرش,الدمام,الدمام,ينبع,الدمام → ينبع,Trip,2950.077,20.0,5100.0,1.7287684355357502,1.7287684355357502,585,الدمام → الدمام,Eastern Province,Eastern Province,False,5897.488748944337,Domestic_all_time,5875.0,1,Yanbu,7175.0
2022-01-09 11:17:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,656.282,0.0,1100.0,1.6761087459354362,1.6761087459354362,1660,جدة → جدة,Makkah Province,Makkah Province,True,1334.4528392866998,Domestic_all_time,1470.0,1,Yanbu,1470.0
2024-05-12 23:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,181.836,25.0,800.0,4.3995688422534585,4.3995688422534585,805,جدة → جدة,Makkah Province,Makkah Province,True,318.92543290715565,Global_CPK,1000.0,1,Jeddah,1000.0
2023-05-13 12:00:00,Ports,سلع إستهلاكية,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,717.342,0.0,1500.0,2.091052803265388,2.091052803265388,1171,جدة → جدة,Makkah Province,Makkah Province,True,1458.609360975312,Domestic_all_time,1625.0,1,Yanbu,1625.0
2024-09-22 20:00:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,تبوك,جدة → تبوك,Trip,1986.343,25.0,2600.0,1.3089380837045768,1.3089380837045768,672,جدة → جدة,Makkah Province,Makkah Province,False,4714.687251370489,Domestic_all_time,2830.0,1,Tabuk,3130.0
2023-05-03 10:30:00,Ports,سلع إستهلاكية,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,717.342,0.0,1500.0,2.091052803265388,2.091052803265388,1181,جدة → جدة,Makkah Province,Makkah Province,True,1458.609360975312,Domestic_all_time,1625.0,1,Yanbu,1625.0
2024-05-15 23:30:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,الجبيل,جدة → الجبيل,Trip,2823.455,25.0,4900.0,1.7354624033320878,1.7354624033320878,802,جدة → جدة,Makkah Province,Makkah Province,True,3256.8994653455065,Domestic_all_time,6000.0,1,Jubail,6750.0
2024-07-12 23:30:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,76.581,23.0,500.0,6.529034616941539,6.529034616941539,744,جدة → جدة,Makkah Province,Makkah Province,True,134.3167941302211,Global_CPK,650.0,1,Jeddah,650.0
2024-08-18 17:00:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,54.335,27.0,450.0,8.28195454127174,8.28195454127174,708,جدة → جدة,Makkah Province,Makkah Province,True,95.29913436838855,Global_CPK,790.0,1,Jeddah,790.0
2024-05-07 23:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,642.007,23.0,1300.0,2.024900040030716,2.024900040030716,810,جدة → جدة,Makkah Province,Makkah Province,True,1305.4267281320167,Domestic_all_time,1800.0,1,Yanbu,1800.0
2024-09-27 20:00:00,Ports,سلع إستهلاكية,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,716.889,23.0,1350.0,1.8831367199106137,1.8831367199106137,667,جدة → جدة,Makkah Province,Makkah Province,True,1457.6882521589848,Domestic_all_time,1850.0,1,Yanbu,1850.0
2024-07-10 23:30:00,Ports,بلاستيك,تريلا فرش,الدمام,الدمام,تبوك,الدمام → تبوك,Trip,3541.793,25.0,6500.0,1.8352286539614258,1.8352286539614258,746,الدمام → الدمام,Eastern Province,Eastern Province,True,7067.7625269543605,Domestic_all_time,7000.0,1,Tabuk,7750.0
2024-02-05 22:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,161.547,28.0,750.0,4.642611747664766,4.642611747664766,902,جدة → جدة,Makkah Province,Makkah Province,True,283.34019066550223,Global_CPK,1150.0,1,Jeddah,1150.0
2024-07-12 23:30:00,Ports,بلاستيك,تريلا فرش,الدمام,الدمام,تبوك,الدمام → تبوك,Trip,3610.699,25.0,6500.0,1.8002054449844753,1.8002054449844753,744,الدمام → الدمام,Eastern Province,Eastern Province,True,7205.266679422422,Domestic_all_time,7000.0,1,Tabuk,7000.0
2024-01-25 22:30:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,50.469,25.0,450.0,8.9163645009808,8.9163645009808,913,جدة → جدة,Makkah Province,Makkah Province,True,88.51848739188739,Global_CPK,700.0,1,Jeddah,700.0
2024-09-11 21:00:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,الرياض,جدة → الرياض,Trip,1957.713,25.0,3000.0,1.5324003058671012,1.5324003058671012,683,جدة → جدة,Makkah Province,Makkah Province,True,3514.403606366263,Domestic_recency,3600.0,1,Riyadh,3600.0
2024-07-02 23:30:00,Ports,بلاستيك,تريلا فرش,الدمام,الدمام,تبوك,الدمام → تبوك,Trip,3541.793,25.0,6500.0,1.8352286539614258,1.8352286539614258,754,الدمام → الدمام,Eastern Province,Eastern Province,True,7067.7625269543605,Domestic_all_time,7000.0,1,Tabuk,7000.0
2023-07-21 23:30:00,Ports,كيماوي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,188.272,25.0,700.0,3.7180249851279004,3.7180249851279004,1101,جدة → جدة,Makkah Province,Makkah Province,True,330.21364913601263,Global_CPK,1050.0,1,Jeddah,1050.0
2024-08-31 23:30:00,Ports,بلاستيك,تريلا فرش,الدمام,الدمام,تبوك,الدمام → تبوك,Trip,3610.701,25.0,6500.0,1.800204447834368,1.800204447834368,694,الدمام → الدمام,Eastern Province,Eastern Province,True,7205.270670487133,Domestic_all_time,7000.0,1,Tabuk,9250.0
2023-12-08 22:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,665.468,23.0,1100.0,1.652972043734635,1.652972043734635,961,جدة → جدة,Makkah Province,Makkah Province,True,1353.131218065468,Domestic_all_time,1450.0,1,Yanbu,1450.0
